"","V1","V2","V3","V4","V5"
"result.182",726.390952152804,1587.56815288065,1625.49071015202,1780.27104685198,2025.42753661744
"result.183",-4107.80730350724,-3603.69632632207,-3500.60780165219,-3294.96612713701,-2986.00176254774
"result.184",-3161.24116005223,-3198.41426949757,-3160.64180638551,-3018.21974974628,-2840.84345970673
"result.185",-4174.86089082417,-4019.12686864807,-3767.10034872483,-3450.66558269473,-3198.64003084286
"result.186",-7253.9964883483,-7195.5171373174,-7075.57701173441,-6844.59106141194,-6568.51960758614
"result.187",-4479.78770602974,-4495.57152966305,-4412.71452991227,-4286.28282678873,-4118.65987233779
"result.188",-3508.92066374867,-3510.85897228518,-3537.83941568355,-3350.28359687326,-3139.92148053453
"result.189",-2112.8573010005,-2104.91941924338,-2061.21693173538,-1854.22492864059,-1624.47677849852
"result.190",-1482.0195865791,-1444.10133004782,-1328.12593262598,-1114.91204206164,-906.464294693977
"result.191",-527.481996805322,671.530492809674,689.892336277295,817.176792659808,1017.3270097947
"result.192",-1740.1501536032,1368.01992056656,2203.47353448844,2403.45885722697,2618.76123528137
"result.193",-2266.86019807428,692.112368326589,2758.119695082,4293.51693590947,4558.19081408388
"result.194",3366.17847466788,3369.12941386591,3522.57670907512,3788.79248752564,4071.8512750444
"result.195",-1655.31840881161,983.949055973513,3017.65812288134,4834.97240000154,6423.18900198838
"result.196",-512.543608412452,1462.70931639896,2550.45421619263,2748.9953911419,2995.78362454919
"result.197",-1480.23446993982,1385.72041394005,1432.54175119742,1610.25516784797,1870.55851487256
"result.198",-3855.28839248243,-3813.27235362085,-3676.04684951019,-3505.02683989564,-3316.93710119577
"result.199",-5359.2979123427,-5375.26325449156,-5290.79625284014,-5105.92488671473,-4843.13127414381
"result.200",-3989.91180753219,-4019.03507259059,-3962.46748164393,-3816.67874601131,-3649.78407097539
"result.201",-4307.53444828066,-4296.14576497204,-4265.92025563226,-4123.18860249327,-3965.30480814022
"result.202",-6835.13772584704,-6835.66673406745,-6780.91696566228,-6652.49116359054,-6471.39766512539
"result.203",-7213.2058567659,-7139.04597382663,-6985.73894765875,-6754.5659384092,-6495.71515491073
"result.204",-8848.14183713873,-8774.93944229518,-8627.07287337583,-8481.00954007559,-8350.28782207528
"result.205",-5616.18233569743,-5734.69259570258,-5712.41485932002,-5610.68004181712,-5517.68601246488
"result.206",-6024.89917135673,-5988.49911115341,-5950.43525409199,-5767.31214629603,-5552.63971083661
"result.207",-3593.12686295891,-3557.4502517967,-3456.82110124066,-3253.90551802275,-2984.9638715737
"result.208",-2261.2317274665,-2254.82703271239,-2144.04802239361,-1902.33146599859,-1602.55371643211
"result.209",1268.4760674246,1744.05132660454,1876.57952684973,2209.13902988047,2615.54814957133
"result.210",-606.824061858979,1723.76362658297,1897.13625755066,2157.43443369364,2384.19039049167
"result.211",1785.75039975855,3590.85796955193,5233.38568229883,6611.70708373372,7786.56808950429
"result.212",111.841446305769,527.074053897943,604.668738517816,712.293545913044,857.022257706325
"result.213",-2955.92806786067,-2935.56591455795,-2771.56440733938,-2554.04957336927,-2303.41701601711
"result.214",-5091.04211455814,-5065.8388609056,-4983.98211315397,-4864.5821775997,-4720.97534480593
"result.215",-5336.88335495925,-5327.65091632424,-5252.04008841689,-5097.40498408658,-4910.48618215096
"result.216",-4788.98503448173,-4827.30345345177,-4864.01862103688,-4815.78925115397,-4691.6209522739
"result.217",-6379.64696972852,-6370.51944590852,-6264.94495058056,-6150.66058104662,-6046.69067908094
"result.218",-7840.27960070454,-7885.81647522842,-7934.40524974102,-7770.37966543337,-7517.21210613836
"result.219",-7613.03230785141,-7606.04311200517,-7537.44942021633,-7422.97945262632,-7264.22808124256
"result.220",-6239.50893726925,-6234.005992351,-6056.10025139091,-5838.11835547128,-5595.45909657836
"result.221",-5694.30944832394,-5644.04577491582,-5605.33914405808,-5332.0017856329,-5080.61594188446
"result.222",-6474.80245794078,-6480.30879186337,-6427.24503067319,-6292.03207388231,-6074.64764154328
"result.223",-7150.51506715878,-7120.58822633658,-7038.9095518834,-6814.72797589728,-6539.15560782556
"result.224",-4423.62976791914,-4437.81530565536,-4322.25193394025,-4095.22924332742,-3818.21448432833
"result.225",1327.12465757857,1310.07682557873,1312.4934772053,1495.62526794209,1656.1619174581
"result.226",733.862508177992,823.475636858548,937.968772680981,1212.60829908508,1410.93987839105
"result.227",-701.371308171658,-688.636480795753,-574.382822010668,-407.228677214514,-205.980794409366
"result.228",-1729.81967745713,-1721.19669587368,-1632.47501266505,-1382.95665261306,-1069.76938330161
"result.229",-3691.93328381249,-3654.81532595019,-3507.16584037302,-3261.22909072273,-2979.82501553557
"result.230",-6090.815796833,-6094.36485564236,-6034.33033341063,-5915.6929023512,-5736.1804760646
"result.231",-6879.87282325062,-6846.4894880136,-6708.95288347875,-6486.12518968813,-6251.49629782921
"result.232",-6455.87288075053,-6448.76291039816,-6397.88395949843,-6163.11773587133,-5916.95907774517
"result.233",-8493.91101910818,-8435.58989237508,-8346.36071720787,-8143.43691734587,-7928.10299250529
"result.234",-10640.870305065,-10591.6390480182,-10528.1349018496,-10386.8193623656,-10203.6597482852
"result.235",-8083.19476583576,-8073.92175812978,-7951.00486288605,-7789.54943159732,-7692.76832557623
"result.236",-8986.95289417139,-8920.5360265578,-8806.28801736487,-8687.67865894887,-8532.95533489618
"result.237",-7967.55984868649,-7935.65376987082,-7788.12709406484,-7587.11905653909,-7408.77243191716
"result.238",-7126.49286201033,-7127.75789952699,-7099.44275670046,-6970.70224148782,-6820.93495226783
"result.239",-7215.75378276753,-7191.44903982071,-7143.78277960346,-6988.39657105817,-6759.07786237083
"result.240",-5474.67535403168,-5465.73814624616,-5339.70093087426,-5140.34288243077,-4893.11493920389
"result.241",-3819.70386596228,-3837.8356159961,-3829.36145972125,-3711.94908365898,-3523.39976331877
"result.242",-975.251475679197,-986.155022487246,-971.294931490125,-831.155329433075,-633.009305599935
"result.243",680.026136519731,652.098908316038,594.383047873493,724.057848967243,883.896538543549
"result.244",-754.316265000904,1341.86466323314,3248.22292095129,5207.79163409582,6573.32281015133
"result.245",-3505.13619204611,-757.610727524174,-652.713421192837,-439.803542807991,-203.398942220982
"result.246",-2059.45232375676,-2055.95542581091,-2003.72329241539,-1812.17522935149,-1580.49479223604
"result.247",-5557.2671770012,-5568.4183855479,-5539.99623537221,-5361.61130931003,-5156.12540720154
"result.248",-7500.32677196096,-7481.00436645468,-7373.6970655972,-7238.29721646519,-7066.77387409738
"result.249",-7239.59543913869,-7257.6132348494,-7200.17396193801,-7059.18903971684,-6814.45578474551
"result.250",-6649.02989762011,-6545.9401610167,-6420.72150721028,-6155.81006635299,-5953.2270184302
"result.251",-8948.32530120766,-8907.03151675354,-8786.52596379572,-8599.99325412557,-8445.0745125965
"result.252",-9102.95112289222,-9059.27339115874,-8961.62894737257,-8781.99624027865,-8575.72785480928
"result.253",-12635.064635416,-12592.2280597857,-12475.3573724966,-12276.8838529217,-12051.0391809425
"result.254",-7924.18076120391,-7798.21802858905,-7532.22654274935,-7191.63250141171,-6887.89736527652
"result.255",-8169.10580991715,-8170.52666374869,-8144.2719159599,-7884.51546023372,-7627.0109400049
"result.256",-7724.76133861248,-7758.89029535735,-7689.59929597116,-7514.64469521772,-7272.73686008122
"result.257",-7125.75071141482,-7075.87118707815,-6952.78068675915,-6708.48866125796,-6460.96641492645
"result.258",-2687.44199664554,-2747.19125189209,-2785.91495772682,-2570.73924232855,-2353.50489346992
"result.259",-1331.93754451559,-1301.44934042631,-1174.42801336121,-875.738848187306,-578.587703424737
"result.260",-1289.53903506886,-1252.29939504232,-1122.51958629463,-888.721141180989,-701.857780981978
"result.261",-281.731019019186,2022.75596322256,3660.71751680998,4558.23292251776,5797.24165650393
"result.262",-3624.11263047425,-3639.57797701339,-3557.37509188804,-3395.37649185531,-3214.04224683355
"result.263",-3962.30170236594,-3940.90365420594,-3899.02672030368,-3716.50156024374,-3536.31143367456
"result.264",-7450.07458676538,-7389.65763010419,-7299.10450283399,-7168.02687710988,-6996.80658596403
"result.265",-8301.37424274824,-8236.9658549051,-8076.0041896993,-7838.43671926701,-7622.05458124164
"result.266",-11564.3967638306,-11583.8765849359,-11577.2065130739,-11487.3221883045,-11332.946216248
"result.267",-10482.5252857089,-10470.3966885406,-10362.0338976851,-10187.2945666324,-10008.9287408745
"result.268",-10040.1174033865,-10048.79498773,-10013.5895634144,-9862.47451629616,-9706.82634144896
"result.269",-9423.89804885707,-9430.90959167439,-9347.40478228593,-9187.39341059951,-9017.4905359403
"result.270",-9557.00192089525,-9507.51223611801,-9381.11182239488,-9193.29219781426,-8971.54506580688
"result.271",-10438.4611070812,-10392.0293199915,-10233.603384788,-9999.47568743279,-9728.85790769273
"result.272",-8617.26123051501,-8617.42358749373,-8557.32752518147,-8408.2186202842,-8262.58427400534
"result.273",-7735.03207553635,-7688.55664210094,-7653.05253330527,-7423.87182061536,-7193.33807401651
"result.274",-7679.08531185135,-7626.30181695905,-7477.70253075221,-7208.30567186106,-6907.66612143239
"result.275",-6473.45480537883,-6474.44374305392,-6416.75073688815,-6281.65366058192,-6076.35177308232
"result.276",-2212.55944913832,-2173.64024375467,-2134.56757705631,-1991.18063652326,-1831.97158752791
"result.277",-1880.85724987783,-1831.46920727827,-1723.64125998595,-1500.73420527717,-1263.68201439009
"result.278",2733.70680612838,4308.76779603187,4446.11601308725,4695.67473494434,4876.07166598626
"result.279",-3734.13833554951,-3719.62897052307,-3587.9933418348,-3370.29974950028,-3128.38867025189
"result.280",-3104.89788868667,-3124.45992619835,-3021.06792612157,-2765.33245161283,-2423.99162246239
"result.281",-4949.00003563641,-4967.82759831454,-4905.24714276202,-4709.39694568167,-4468.64482956607
"result.282",-8940.54474424741,-8919.37709879864,-8874.10541179166,-8757.38967203922,-8574.09455401813
"result.283",-9205.4456260468,-9110.30691813259,-8879.53127894021,-8636.22566797844,-8409.53689672149
"result.284",-9424.03786622954,-9402.12459465345,-9361.38093957277,-9217.29229284654,-8998.63441182746
"result.285",-9896.85556009519,-9850.53990286266,-9736.40065500505,-9606.18058690475,-9411.05635472767
"result.286",-9813.67663616238,-9800.38359485557,-9647.15306398222,-9348.23643414988,-9024.3719160332
"result.287",-13661.3234831898,-13601.6234811154,-13548.3648964991,-13404.1623131826,-13235.8884840027
"result.288",-9871.21314055589,-9856.04582521694,-9785.5190658752,-9600.56834364779,-9360.17289423363
"result.289",-5961.39054127287,-6007.28057325175,-5972.6001192932,-5835.58630776084,-5622.97810599485
"result.290",-4927.99786936674,-4928.65037282209,-4834.47873223892,-4710.31513755152,-4540.77686619046
"result.291",-4667.72109291916,-4728.54962719993,-4723.05813793868,-4630.57134258759,-4515.22164965379
"result.292",-3825.70344460924,-3751.81537342995,-3572.68618665215,-3221.06585061036,-2847.4089260268
"result.293",-2454.80947360116,-2297.45031498099,-1975.11729480049,-1637.65385139726,-1399.87803803485
"result.294",-1129.6557479993,-1028.22212687311,-694.626067913707,-167.301254343176,428.39507144434
"result.295",-4663.41189068196,-4718.03721106194,-4579.48128171786,-4336.01811066818,-3999.05531295385
"result.296",-5191.25784665309,-5172.33918247633,-5060.58764554414,-4793.99427688964,-4473.17462343323
