"","V1","V2"
"24345",190,-10.8376963350785
"24346",191.25,-10.8376963350785
"24347",192.5,-10.8376963350785
"24348",193.75,-10.8376963350785
"24349",195,-10.8376963350785
"24350",196.25,-10.8376963350785
"24351",197.5,-10.8376963350785
"24352",198.75,-10.8376963350785
"24353",200,-10.8376963350785
"24354",201.25,-10.8376963350785
"24355",202.5,-10.8376963350785
"24356",203.75,-10.8376963350785
"24357",205,-10.8376963350785
"24358",206.25,-10.8376963350785
"24359",207.5,-10.8376963350785
"24360",208.75,-10.8376963350785
"24361",210,-10.8376963350785
"24362",211.25,-10.8376963350785
"24363",212.5,-10.8376963350785
"24364",213.75,-10.8376963350785
"24365",215,-10.8376963350785
"24366",216.25,-10.8376963350785
"24367",217.5,-10.8376963350785
"24368",218.75,-10.8376963350785
"24369",220,-10.8376963350785
"24370",221.25,-10.8376963350785
"24371",222.5,-10.8376963350785
"24372",223.75,-10.8376963350785
"24373",225,-10.8376963350785
"24374",226.25,-10.8376963350785
"24375",227.5,-10.8376963350785
"24376",228.75,-10.8376963350785
"24377",230,-10.8376963350785
"24378",231.25,-10.8376963350785
"24379",232.5,-10.8376963350785
"24380",233.75,-10.8376963350785
"24381",235,-10.8376963350785
"24382",236.25,-10.8376963350785
"24383",237.5,-10.8376963350785
"24384",238.75,-10.8376963350785
"24385",240,-10.8376963350785
"24386",241.25,-10.8376963350785
"24387",242.5,-10.8376963350785
"24388",243.75,-10.8376963350785
"24389",245,-10.8376963350785
"24390",246.25,-10.8376963350785
"24391",247.5,-10.8376963350785
"24392",248.75,-10.8376963350785
"24393",250,-10.8376963350785
"24394",251.25,-10.8376963350785
"24395",252.5,-10.8376963350785
"24396",253.75,-10.8376963350785
"24397",255,-10.8376963350785
"24398",256.25,-10.8376963350785
"24399",257.5,-10.8376963350785
"24400",258.75,-10.8376963350785
"24401",260,-10.8376963350785
"24402",261.25,-10.8376963350785
"24403",262.5,-10.8376963350785
"24404",263.75,-10.8376963350785
"24405",265,-10.8376963350785
"24406",266.25,-10.8376963350785
"24407",267.5,-10.8376963350785
"24408",268.75,-10.8376963350785
"24409",270,-10.8376963350785
"24410",271.25,-10.8376963350785
"24411",272.5,-10.8376963350785
"24412",273.75,-10.8376963350785
"24413",275,-10.8376963350785
"24414",276.25,-10.8376963350785
"24415",277.5,-10.8376963350785
"24416",278.75,-10.8376963350785
"24417",280,-10.8376963350785
"24418",281.25,-10.8376963350785
"24419",282.5,-10.8376963350785
"24420",283.75,-10.8376963350785
"24421",285,-10.8376963350785
"24422",286.25,-10.8376963350785
"24423",287.5,-10.8376963350785
"24424",288.75,-10.8376963350785
"24425",290,-10.8376963350785
"24426",291.25,-10.8376963350785
"24427",292.5,-10.8376963350785
"24428",293.75,-10.8376963350785
"24429",295,-10.8376963350785
"24430",296.25,-10.8376963350785
"24431",297.5,-10.8376963350785
"24432",298.75,-10.8376963350785
"24433",300,-10.8376963350785
"24434",301.25,-10.8376963350785
"24435",302.5,-10.8376963350785
"24436",303.75,-10.8376963350785
"24437",305,-10.8376963350785
"24438",306.25,-10.8376963350785
"24439",307.5,-10.8376963350785
"24440",308.75,-10.8376963350785
"24441",310,-10.8376963350785
"24442",311.25,-10.8376963350785
"24443",312.5,-10.8376963350785
"24444",313.75,-10.8376963350785
"24445",315,-10.8376963350785
"24446",316.25,-10.8376963350785
"24447",317.5,-10.8376963350785
"24448",318.75,-10.8376963350785
"24449",320,-10.8376963350785
"24450",321.25,-10.8376963350785
"24451",322.5,-10.8376963350785
"24452",323.75,-10.8376963350785
"24453",325,-10.8376963350785
"24454",326.25,-10.8376963350785
"24455",327.5,-10.8376963350785
"24456",328.75,-10.8376963350785
"24457",330,-10.8376963350785
"24458",331.25,-10.8376963350785
"24459",332.5,-10.8376963350785
"24460",333.75,-10.8376963350785
"24461",335,-10.8376963350785
"24462",336.25,-10.8376963350785
"24463",337.5,-10.8376963350785
"24464",338.75,-10.8376963350785
"24465",340,-10.8376963350785
"24466",341.25,-10.8376963350785
"24467",342.5,-10.8376963350785
"24468",343.75,-10.8376963350785
"24469",345,-10.8376963350785
"24470",346.25,-10.8376963350785
"24471",347.5,-10.8376963350785
"24472",348.75,-10.8376963350785
"24473",350,-10.8376963350785
"24474",351.25,-10.8376963350785
"24475",352.5,-10.8376963350785
"24476",353.75,-10.8376963350785
"24477",355,-10.8376963350785
"24478",356.25,-10.8376963350785
"24479",357.5,-10.8376963350785
"24480",358.75,-10.8376963350785
"24481",0,-9.89528795811519
"24482",1.25,-9.89528795811519
"24483",2.5,-9.89528795811519
"24484",3.75,-9.89528795811519
"24485",5,-9.89528795811519
"24486",6.25,-9.89528795811519
"24487",7.5,-9.89528795811519
"24488",8.75,-9.89528795811519
"24489",10,-9.89528795811519
"24490",11.25,-9.89528795811519
"24491",12.5,-9.89528795811519
"24492",13.75,-9.89528795811519
"24493",15,-9.89528795811519
"24494",16.25,-9.89528795811519
"24495",17.5,-9.89528795811519
"24496",18.75,-9.89528795811519
"24497",20,-9.89528795811519
"24498",21.25,-9.89528795811519
"24499",22.5,-9.89528795811519
"24500",23.75,-9.89528795811519
"24501",25,-9.89528795811519
"24502",26.25,-9.89528795811519
"24503",27.5,-9.89528795811519
"24504",28.75,-9.89528795811519
"24505",30,-9.89528795811519
"24506",31.25,-9.89528795811519
"24507",32.5,-9.89528795811519
"24508",33.75,-9.89528795811519
"24509",35,-9.89528795811519
"24510",36.25,-9.89528795811519
"24511",37.5,-9.89528795811519
"24512",38.75,-9.89528795811519
"24513",40,-9.89528795811519
"24514",41.25,-9.89528795811519
"24515",42.5,-9.89528795811519
"24516",43.75,-9.89528795811519
"24517",45,-9.89528795811519
"24518",46.25,-9.89528795811519
"24519",47.5,-9.89528795811519
"24520",48.75,-9.89528795811519
"24521",50,-9.89528795811519
"24522",51.25,-9.89528795811519
"24523",52.5,-9.89528795811519
"24524",53.75,-9.89528795811519
"24525",55,-9.89528795811519
"24526",56.25,-9.89528795811519
"24527",57.5,-9.89528795811519
"24528",58.75,-9.89528795811519
"24529",60,-9.89528795811519
"24530",61.25,-9.89528795811519
"24531",62.5,-9.89528795811519
"24532",63.75,-9.89528795811519
"24533",65,-9.89528795811519
"24534",66.25,-9.89528795811519
"24535",67.5,-9.89528795811519
"24536",68.75,-9.89528795811519
"24537",70,-9.89528795811519
"24538",71.25,-9.89528795811519
"24539",72.5,-9.89528795811519
"24540",73.75,-9.89528795811519
"24541",75,-9.89528795811519
"24542",76.25,-9.89528795811519
"24543",77.5,-9.89528795811519
"24544",78.75,-9.89528795811519
"24545",80,-9.89528795811519
"24546",81.25,-9.89528795811519
"24547",82.5,-9.89528795811519
"24548",83.75,-9.89528795811519
"24549",85,-9.89528795811519
"24550",86.25,-9.89528795811519
"24551",87.5,-9.89528795811519
"24552",88.75,-9.89528795811519
"24553",90,-9.89528795811519
"24554",91.25,-9.89528795811519
"24555",92.5,-9.89528795811519
"24556",93.75,-9.89528795811519
"24557",95,-9.89528795811519
"24558",96.25,-9.89528795811519
"24559",97.5,-9.89528795811519
"24560",98.75,-9.89528795811519
"24561",100,-9.89528795811519
"24562",101.25,-9.89528795811519
"24563",102.5,-9.89528795811519
"24564",103.75,-9.89528795811519
"24565",105,-9.89528795811519
"24566",106.25,-9.89528795811519
"24567",107.5,-9.89528795811519
"24568",108.75,-9.89528795811519
"24569",110,-9.89528795811519
"24570",111.25,-9.89528795811519
"24571",112.5,-9.89528795811519
"24572",113.75,-9.89528795811519
"24573",115,-9.89528795811519
"24574",116.25,-9.89528795811519
"24575",117.5,-9.89528795811519
"24576",118.75,-9.89528795811519
"24577",120,-9.89528795811519
"24578",121.25,-9.89528795811519
"24579",122.5,-9.89528795811519
"24580",123.75,-9.89528795811519
"24581",125,-9.89528795811519
"24582",126.25,-9.89528795811519
"24583",127.5,-9.89528795811519
"24584",128.75,-9.89528795811519
"24585",130,-9.89528795811519
"24586",131.25,-9.89528795811519
"24587",132.5,-9.89528795811519
"24588",133.75,-9.89528795811519
"24589",135,-9.89528795811519
"24590",136.25,-9.89528795811519
"24591",137.5,-9.89528795811519
"24592",138.75,-9.89528795811519
"24593",140,-9.89528795811519
"24594",141.25,-9.89528795811519
"24595",142.5,-9.89528795811519
"24596",143.75,-9.89528795811519
"24597",145,-9.89528795811519
"24598",146.25,-9.89528795811519
"24599",147.5,-9.89528795811519
"24600",148.75,-9.89528795811519
"24601",150,-9.89528795811519
"24602",151.25,-9.89528795811519
"24603",152.5,-9.89528795811519
"24604",153.75,-9.89528795811519
"24605",155,-9.89528795811519
"24606",156.25,-9.89528795811519
"24607",157.5,-9.89528795811519
