"","","","","",""
"312",-11377.6986847487,-12285.2330263745,-12307.112173067,-12311.0907920221,-12306.6041525664
"313",-15324.1787523603,-15661.9809854064,-15647.8100821741,-15690.1017059975,-15676.08371417
"314",20351.1644698977,15176.3344916283,14946.3334981246,14917.1998786012,14911.8815986619
"315",-10469.2945043724,-10887.0228916016,-11020.5729658154,-11212.4893599546,-11193.5583952425
"316",-14046.3451990317,-16081.9470531845,-16085.2520378216,-16068.9858722602,-16057.4790477117
"317",-4954.71171889601,-6519.78852183149,-6567.14787734129,-6576.78259777606,-6588.24901533153
"318",25364.2282521944,24249.7170088795,24144.9714025852,24094.9333125233,23971.2527553403
"319",7603.62942754317,6101.57275222836,6082.69178684177,6087.0589276875,6088.18341972474
"320",-14044.1498458315,-14344.3789704959,-14419.8079142058,-14434.2334319688,-14420.9955704113
"321",-17399.3965536477,-17791.8887077428,-17784.2180510249,-17765.9286424286,-17754.1299615849
"322",-3968.45598575078,-4374.73953655505,-4419.75024605749,-4410.06242928879,-4391.89246171294
"323",-12720.812419857,-13227.5575641148,-13220.0493930215,-13208.3794656818,-13189.5589030161
"324",-18172.9787976495,-19022.6238753535,-19010.1811723967,-19036.7577641715,-19019.8588787747
"325",-414.030312097119,-12443.4363163801,-14197.7385485378,-14793.8733806418,-15049.3544863063
"326",-3893.96486376458,-3957.46582814283,-3950.50457994973,-3940.61620506695,-3923.80514185849
"327",49047.0278036741,40573.2517615633,40043.0593819472,40031.3156964708,40048.8864334632
"328",16434.6412462005,15087.9335704579,14897.4332362181,14877.0165029505,14888.1302379498
"329",39141.4594280695,39131.4971020677,38521.3214234988,38445.3344773945,38401.9951266412
"330",-15285.0517946268,-19147.4756113756,-19293.9294860077,-19320.9411203564,-19307.129475072
"331",-20954.8106801425,-21176.8209655764,-21174.5649895204,-21180.1265830676,-21166.7023181785
"332",-10616.8189947756,-11025.3107398321,-11086.270694062,-11069.8953561591,-11070.5612528396
"333",45022.6871886562,39008.5941946223,38628.0269623704,38639.7583305492,38657.4061848326
"334",33976.3601753898,33794.0258249427,33711.895922964,33706.4094916914,33711.2818891442
"335",37903.0495440416,35889.6128293786,35835.288409656,35745.6216348893,35740.4803122848
"336",-9940.20739727023,-12108.7285493776,-12093.2087400946,-12084.6682006752,-12072.4992162981
"337",42116.8257097637,41517.9082288368,41439.1930408904,41383.3991333322,41382.5290889057
"338",5760.4951151133,5571.85766161938,5571.71003908426,5509.30940337516,5503.42494094393
"339",-22147.184889558,-22738.3962588639,-22773.976907993,-22803.3384642957,-22786.3310117455
"340",37895.1240987697,35366.5613078333,35330.5824422436,35197.4358519252,35194.663126229
"341",-12422.0042835296,-14364.0194012731,-14383.3953820986,-14426.405064328,-14414.5109771609
"342",-14983.5865081972,-23976.5196997835,-24475.4153535577,-24591.7190665167,-24580.8187934658
"343",21154.1981324527,21000.7986133783,20958.1690852761,20967.0577857934,20972.8346378237
"344",-14081.0890411919,-18050.7417214779,-18128.1866817528,-18136.203772634,-18117.4710599807
"345",-14282.8725014363,-14867.8344050713,-14863.7267245978,-14856.8448936285,-14877.1391657261
"346",43275.8910332795,42202.7768222849,41979.4340149879,41886.157631189,41872.2764181189
"347",18584.2305353525,18149.4249134748,18086.2971149097,18092.7822689057,18076.4776459835
"348",-8335.81106174982,-9922.71450940024,-9995.17656264237,-10058.1435026912,-10040.0172360496
"349",-17047.3065149894,-17603.9741426051,-17633.0141763257,-17618.0170971453,-17604.8949703397
"350",-10318.610228908,-10891.0679312842,-11031.6711461578,-11049.9141024337,-11043.8199520294
"351",45080.8928875696,45082.4999346358,44826.4398035317,44820.5843068317,44834.6523165241
"352",41884.8919285697,39912.4471667763,39555.9237800126,39537.9724912722,39547.9725550757
"353",14123.77008161,13670.3561062781,13655.6985050667,13671.5655493235,13689.9619321126
"354",7428.33409325317,6154.07141208764,6120.71545620158,6131.28143509726,6146.37541651748
"355",48711.2744617322,42950.0384722643,42858.398427883,42845.2911159887,42842.8642731096
"356",40490.4362778045,40502.9287893553,40508.9489477865,40522.6152205386,40524.8399829738
"357",22047.8200340426,21896.3431625463,21845.0831480672,21844.8081520401,21848.879037579
"358",-10254.788428837,-10877.6299228789,-10911.1798180967,-10903.7487596276,-10893.3642879532
"359",42808.3575966999,42712.835128136,42565.0880064196,42563.4576879559,42522.829345164
"360",-17502.854427156,-22819.3819241535,-23169.9429829258,-23196.7442220997,-23177.2864778608
"361",573.723552357021,-7685.86898294964,-7717.48795716004,-7726.51672701708,-7713.21531997109
"362",-18719.1229307969,-24148.6155045511,-24188.4010584242,-24244.0206235972,-24225.161789999
"363",40852.727298234,38083.1935372823,37857.3319889213,37766.9236922179,37757.6357231031
"364",41010.1833804288,38677.6266494744,38329.4028779396,38236.9237260068,38240.1120150256
"365",-18084.0166705488,-19592.9922287206,-19579.637188504,-19560.7680046311,-19549.9418817472
"366",-1728.91730309878,-6501.51927424942,-6848.67326133784,-6889.64419412586,-6873.66051076279
"367",-21366.6895397551,-21427.5784515276,-21422.0699752364,-21418.861192575,-21400.0177074096
"368",-11575.2959469579,-13294.5802585562,-13525.761232174,-13542.2271373274,-13540.2616460661
"369",34412.1326047053,34028.6747716461,33438.1872432165,33431.4394998661,33435.3050787407
"370",32722.4242030674,32666.0251482775,32533.3659197033,32525.4503362107,32525.9947333176
"371",29063.0363220069,28297.8998993373,28298.7262749512,28309.1663805338,28295.8972255181
"372",-5340.19489199039,-7563.9011276645,-7678.79599448132,-7665.5637103047,-7647.11646676757
"373",-5909.32070854042,-9973.95928357585,-9955.95235793556,-10016.9282947675,-10011.8097788887
"374",48889.8893024242,38647.1653336998,38235.5347312373,38213.7817096936,38232.2671533497
"375",-8708.82495201129,-15246.9641753018,-15881.1500206329,-15877.82465948,-15865.3942765505
"376",55932.2467518521,53224.2446656991,53240.0276574596,53234.8373794226,53252.2824696117
"377",-11994.9006252291,-12486.4895321389,-13059.3463489193,-13082.8372504214,-13104.2478215184
"378",11024.8789874745,8149.65970479524,7702.66706599142,7714.48119812798,7662.4721668166
"379",-5041.8304062989,-7990.84096992707,-8013.26809019692,-8032.0341768619,-8054.56707443843
"380",-22631.7363663077,-22649.3873110225,-22672.4978279007,-22667.0262633511,-22648.7100917909
"381",39978.5839826794,39944.5225699211,39946.9049713265,39947.713270727,39959.5877410341
"382",38197.5139476021,38071.834810223,37807.6552315426,37613.2980254051,37533.4652360254
"383",44157.4845127451,41572.8968180841,41564.7741333325,41560.6858668127,41562.8867149983
"384",-8454.97089226964,-9408.89119888542,-9392.62132764473,-9417.24101061773,-9400.99901094567
"385",-15080.0890670617,-19347.5686544186,-19600.9587053698,-19642.2123868057,-19635.2298292929
"386",-6736.53173782459,-18106.740733896,-19622.5440599588,-19652.1260137722,-19768.7251062352
"387",10240.3530317621,6135.35092828316,5688.24539619019,5673.80759158326,5672.00219350929
"388",-17676.0467792308,-19554.4912193955,-19599.848649546,-19612.7838011722,-19599.816055441
"389",42238.5331958001,39186.9349960279,39179.7103721685,39005.3178919103,39013.4019520389
"390",-18349.1367131133,-18816.711619387,-18880.8774081013,-18871.790356187,-18873.8686748428
"391",-11868.8800644039,-12670.4746578007,-12700.0735310197,-12682.2538924954,-12675.0225938209
"392",47133.2873188721,40025.5459469455,39637.0338848609,39634.1523850674,39646.7841216752
"393",45810.0557516942,45826.1001830341,45700.9517740097,45711.3507368524,45727.7898018953
"394",51257.1924066668,42571.0380163841,42221.6901753342,42164.0355844805,42179.1719081672
"395",37297.3415572645,37185.0687105121,37046.9803509731,37049.608061891,37064.1737082961
"396",-10222.2226912306,-10423.9995360191,-10519.4283094102,-10521.2146674578,-10505.1844007421
"397",39183.7227501322,38126.838012083,37634.3068911895,37553.7697938947,37565.7378289798
"398",40161.2624910248,40085.157099173,39494.332840055,39312.6200117605,39218.7692853518
"399",-8572.97371380376,-10976.9734822933,-11101.1130014506,-11187.0442513376,-11210.8744398754
"400",46350.8189958428,39277.0268331502,38848.9641814572,38852.5006308654,38867.6767294235
"401",-10670.529902331,-15053.921556458,-15081.4521097316,-15137.1232581918,-15124.8702278337
"402",-5894.61138534049,-7587.0039562237,-7577.11251985079,-7574.50284810093,-7567.31327454161
"403",30824.0291457273,29783.1468560444,29746.5036782619,29713.9010091176,29729.8736106106
"404",42406.5198251234,40913.1540717918,40755.3096081813,40659.7308330569,40653.0516994522
"405",40748.9654060742,38350.75861376,37980.4696126574,37871.2076213073,37869.3952641513
"406",21684.1043680773,20645.1830656047,20534.8418034027,20553.6254662542,20566.7349190968
"407",50771.5070916087,41951.0020182913,41461.2060227156,41428.2465171601,41443.7278148528
"408",-12763.414820023,-16513.2150370815,-16520.3162018452,-16503.3614442135,-16486.1670725076
"409",-5166.68059323133,-8357.68266855418,-8616.45913882638,-8618.58516598771,-8637.92900857203
"410",32881.202071371,30882.0730586014,30000.710573249,29952.479245411,29891.3084474536
"411",7995.59326420684,7872.34292156069,7851.88651055104,7869.60066228013,7884.75967183875
"412",27031.3155138131,25248.0888253034,25236.1471696695,25211.8446599405,25173.3884063821
"413",41187.5773461686,40192.6926494806,40065.1235435772,40007.1615269786,39971.5417710785
"414",42279.1665494013,39953.6057621862,39770.3091829098,39727.2759800979,39720.4806416097
"415",-2988.49187637638,-6461.91168456984,-6549.37056948102,-6580.36319292509,-6582.12055672369
"416",54222.4589307904,51684.6950773707,51677.9606590101,51684.9732862635,51701.6701543795
"417",-8880.0572324811,-10670.6748252495,-10784.4011776534,-10775.0194590503,-10760.9148154232
"418",-18761.2270735194,-19471.0922106592,-19648.8189126624,-19630.0066708384,-19637.1279630265
"419",45055.0701878292,44913.9588235295,44811.8588043533,44803.5616362415,44821.1976424702
"420",5821.13769679615,1550.77189949192,1559.14764685425,1489.58161646389,1496.42520505286
"421",30112.4186853245,30050.1242453927,29985.6767886422,29991.284386466,29995.1651470438
"422",9471.30133823692,7774.80829229146,7672.05456191462,7687.85440478342,7699.64564435266
"423",-15190.9987076749,-15814.0433723777,-15813.8066186113,-15825.384346272,-15833.9454326362
"424",44248.6484891275,41034.3286025244,41027.7206200816,40884.9430388838,40893.9545971324
"425",41212.906823497,41005.6331099391,41011.2352999029,41019.9538460693,41035.4066793468
"426",-3502.46648272943,-9306.31263843455,-9688.7082109308,-9775.83722571946,-9759.79341322203
"427",-14539.4483231066,-19453.8804313512,-19654.0891324818,-19645.3046078297,-19712.2102904548
"428",-19295.9924828628,-19378.7747530844,-19540.0415516601,-19614.3679481135,-19605.898050291
"429",-15607.9514416206,-16383.3625639948,-16448.2988639944,-16511.6070549105,-16498.4955489697
"430",-15114.0888985992,-20891.3686542643,-21262.0406908089,-21276.6235583777,-21274.8104797362
"431",40252.0332676173,39997.1832710288,39977.1917348898,39959.9147437726,39977.4959460154
"432",41552.7428495735,39826.5480406481,39387.462670236,39372.6192821592,39381.7735625783
"433",42212.2536875426,39846.7755953087,39858.3666815719,39871.5608872203,39883.3765094391
"434",-15611.2055307009,-19064.1538364817,-19152.0161324171,-19173.7840329517,-19179.3575502517
"435",34393.8988441884,33927.0291234925,33527.8371314241,33448.0186500636,33342.8467854368
"436",45620.4818957103,43402.6453217814,43356.3733312958,43151.7672677182,43168.6846151334
"437",-9042.11138348802,-9710.84261361926,-9736.32414535191,-9721.98250039256,-9706.46777703903
"438",41448.4787494887,38094.7322173626,38095.0525860923,37853.5300041561,37864.9891771386
"439",-14002.8174542878,-14870.0323736547,-14974.3066212776,-14974.9920588744,-14961.0017996387
"440",-13688.421369821,-19906.7336926403,-20363.0632237421,-20370.6162318385,-20355.0360345495
"441",-4671.32164436043,-6158.29376560958,-6154.7216024725,-6159.14082150351,-6161.93992074266
"442",2685.50514909622,1914.56239673938,1928.24589646435,1929.62913248329,1932.7973529004
"443",18870.0258033192,18747.668029269,18725.9617835197,18716.4458677564,18694.1287241818
"444",-11692.1412594642,-13479.4598689728,-13635.1335061893,-13649.1642805544,-13636.976305492
"445",41741.115930971,40121.0276813577,39744.3541833794,39730.4664616374,39737.5954811665
"446",-12264.3706201375,-14570.7594697179,-14599.7925629623,-14646.100041387,-14633.9853645767
"447",-8550.51712600309,-9659.51139976459,-9823.45899404045,-9947.73011043327,-9953.76914591076
"448",-14740.831319767,-14882.4828154732,-14937.3251321127,-14960.8848652038,-14947.0343326271
"449",682.110792164214,153.805623198443,146.292737914009,148.226543764365,132.481097296184
"450",22782.3942841285,22544.7101436707,22537.0076857812,22532.8306001597,22545.5075572784
"451",-16902.1968385821,-17185.6208724635,-17179.2510233131,-17167.1461873638,-17164.6046515174
"452",-13574.5059045036,-17971.9465746301,-18241.6056244912,-18258.7010133299,-18247.4865919197
"453",-16887.479829351,-17111.1879336621,-17093.4360344401,-17094.9073758363,-17091.273350883
"454",28151.8032708735,27700.9833158809,27612.4099072173,27630.3408403297,27648.5291082699
"455",-5513.50387008067,-11661.7768427293,-11680.0381391832,-11691.7209509382,-11676.719333173
"456",51742.1370222176,44863.5903111405,44686.9401121299,44624.2809675125,44633.0046808423
"457",-702.367242240594,-4277.71558202135,-4389.65480065139,-4487.56312961524,-4476.69869248673
"458",43331.7316835551,42466.1112242312,42264.543366639,42260.0768286956,42273.122570389
"459",42116.1960197909,41821.7647863961,41702.8869606859,41702.5307727659,41697.7820769689
"460",-1054.1965116789,-2575.87020365857,-2624.2606767516,-2664.89758226505,-2698.22606393757
"461",-18140.4627982435,-19540.3456018699,-19727.2063928563,-19720.2989389519,-19703.5623904365
"462",-16778.5346785625,-17405.8071869656,-17801.83946508,-17794.3292389943,-17804.8667099481
"463",-10782.4351398594,-12693.1167400057,-12684.9257365284,-12688.6261608857,-12676.8876430534
"464",36686.2431209174,36491.0667819878,35800.9067823849,35814.2500294724,35820.8031075906
"465",28250.8033907495,20336.0534103328,20178.3172151291,20151.1195825397,20158.8866933118
"466",39656.3015784902,38858.1193304883,38837.9637350724,38755.0162992489,38728.5661992156
"467",25976.3933997663,25913.7336919045,25921.4493282916,25938.7026133697,25949.9591135027
"468",48206.9899686084,43354.2403982704,43299.5363338854,43309.2464302682,43318.30529118
"469",-6581.92766410936,-8136.46200654738,-8260.39535497835,-8346.34096851704,-8329.76534500784
"470",-21337.6173054176,-21600.128891352,-21649.6748615096,-21665.8097691842,-21647.0667993352
"471",-1678.21417044514,-3313.26673888895,-3310.54817472239,-3314.70644371113,-3299.96697025797
"472",7238.95285391849,6401.25971925814,6175.0378277357,6161.48857743986,6161.09041542071
"473",-10140.6159874143,-10965.7100237567,-11103.668318763,-11110.2857841959,-11128.5007918207
"474",-19770.775555144,-21804.8652084227,-21851.8556345122,-21837.3456021144,-21826.941897551
"475",8200.51226564048,6392.66873234745,5886.76543672649,5882.98902578128,5882.51312135585
"476",42066.950570136,39496.4482611179,39334.2071134533,39303.139866058,39307.4690294585
"477",48934.0930337039,39619.4512766581,39263.9914223257,39273.7877490428,39288.7507330954
"478",-10826.6843985733,-16458.916464777,-17109.8097350199,-17152.9648315652,-17140.3272219248
"479",-12180.4651773681,-12893.5466582382,-13060.5647347979,-13059.8236650209,-13055.7340495796
"480",46248.2115587926,45849.9014108245,45838.9381919357,45724.5515647254,45678.9542979116
"481",35356.9114690029,33366.3314615882,33175.5673616873,33132.2617842731,33134.5994123808
"482",6783.42784642226,5112.47414058771,5114.14311242543,5120.13271859992,5125.07465665656
"483",40040.1031062883,39996.2832129234,39918.6505526706,39916.0527564613,39889.5212947724
"484",-13071.3454715323,-16069.5865113303,-16132.105998094,-16117.1801439611,-16105.322713963
"485",-9714.89448383687,-10633.6158950576,-10829.1895642398,-10873.7545721386,-10875.8677007813
"486",8668.1222759825,8367.57008296074,8376.58518295666,8387.24271700669,8405.88423354649
