"","V1","V2","V3","V4","V5"
"result.682",-84198.5229032681,-83955.3386897222,-83958.7324281473,-83833.9091196501,-83668.8020627637
"result.683",-84768.007668644,-84589.552583257,-84588.6338156514,-84419.882230168,-84277.7062047119
"result.684",-83973.6775997233,-83741.8174430608,-83754.7347834921,-83592.4252902207,-83433.1527942948
"result.685",-85191.9835154179,-84992.665829855,-84927.6448709117,-84742.4020324645,-84604.9127277006
"result.686",-84510.1736657229,-84328.8407638364,-84297.739277267,-84136.3411209475,-83973.6084486443
"result.687",-83911.2468749315,-83739.5393644883,-83769.0954729621,-83670.7558673588,-83511.4583638938
"result.688",-83665.9965783631,-83547.2926103481,-83600.7423217795,-83497.9715883765,-83342.3989447378
"result.689",-82759.6746513121,-82630.3938841976,-82624.1357753712,-82543.9832872071,-82352.2259792592
"result.690",-82816.8479762635,-82701.0466246297,-82721.0594837977,-82593.3779738631,-82482.6531708344
"result.691",-81296.6263240277,-81107.0582460237,-81240.9874010457,-81124.1756465003,-80971.3588911594
"result.692",-80757.5123076171,-80593.5925902881,-80691.2921261045,-80540.2689930246,-80356.5166155267
"result.693",-79125.7959330321,-78947.7188103483,-79008.8228027328,-78891.2581509833,-78712.2286526679
"result.694",-78134.9798241801,-77927.2243068142,-77993.9270944227,-77905.8361963646,-77755.8940815129
"result.695",-77220.9667493937,-77033.6281781263,-77114.137321377,-76989.0314892712,-76872.1598978519
"result.696",-76383.415625488,-76185.5520829234,-76351.5438171083,-76266.525838899,-76140.1118937301
"result.697",-75180.430001284,-74977.3238357319,-75203.0046407405,-75061.2987682976,-74983.024038078
"result.698",-74715.8837914248,-74498.8248342804,-74776.0484244824,-74675.9065554951,-74564.132667143
"result.699",-75060.2575712305,-74850.0932673742,-75051.4322457495,-74934.5869541458,-74787.189174416
"result.700",-75421.3932653747,-75217.3486954243,-75501.5290710517,-75346.9853033711,-75203.9294860975
"result.701",-75060.1386473836,-74869.8817077071,-75214.3132612303,-75061.8857483029,-74933.2774850489
"result.702",-75445.0172376275,-75234.0609031499,-75461.2951046982,-75318.1859315547,-75173.4753076467
"result.703",-66864.2079833355,-66682.1702000965,-66942.6211764421,-66828.7900331732,-66704.9026699776
"result.704",-76182.9210546752,-75981.5260591064,-76168.1854375666,-76011.3792462759,-75855.9586695649
"result.705",-75074.7570466823,-74863.6999689411,-75092.230595881,-75017.8075644003,-74889.1603944219
"result.706",-75394.8529193228,-75181.2284052683,-75402.3478596607,-75291.8504701767,-75184.4516142002
"result.707",-75549.8960839836,-75334.9381147585,-75613.5963380548,-75461.2236279667,-75325.9113776527
"result.708",-75790.3336736118,-75579.1929824995,-75793.3938899287,-75669.3712907611,-75565.1161565121
"result.709",-75834.5921523295,-75627.0799674831,-75770.5848361535,-75662.7968315988,-75563.8040744228
"result.710",-76519.567417273,-76335.1035627916,-76435.8318904638,-76342.380781674,-76187.2726742504
"result.711",-77195.9765556356,-76997.891636126,-77089.9092342509,-77003.6356255373,-76874.7375959444
"result.712",-78389.8330476169,-78212.2182953239,-78293.9135177661,-78169.7610203646,-78044.5170830624
"result.713",-79503.3680807253,-79336.4227566946,-79385.1035860055,-79298.0259005917,-79149.131533193
"result.714",-80557.384951886,-80389.8964752163,-80471.5882176114,-80391.4740682875,-80287.4310335525
"result.715",-81678.0948098657,-81582.2632509508,-81617.1014970448,-81523.3756676267,-81365.4522647464
"result.716",-82565.3003271443,-82412.5455240377,-82603.4171412997,-82486.479681015,-82348.9955384118
"result.717",-82532.9969032673,-82393.9970065004,-82382.1817426712,-82249.3312422317,-82095.6106581964
"result.718",-83295.4138394693,-83169.9437589841,-83240.5061416892,-83137.5123291613,-83014.9427421673
"result.719",-83938.8767118807,-83822.2933455784,-83870.5663971506,-83745.4508182939,-83548.7795483768
"result.720",-84595.1682707927,-84450.9922827713,-84515.6641943622,-84435.0798745731,-84282.293813408
"result.721",-83766.1490784806,-83555.15272004,-83536.9290321175,-83381.8185424837,-83234.0913171995
"result.722",-85403.6856953312,-85225.9836462072,-85242.8086818546,-85116.2884565391,-84966.0077936027
"result.723",-84603.7741238607,-84402.8119081868,-84422.2934982657,-84347.8633539823,-84221.5094719427
"result.724",-85390.4111478717,-85195.7269343246,-85237.3891714802,-85084.9712578083,-84882.510618634
"result.725",-85593.3014948843,-85371.6895501369,-85325.5252252877,-85211.4283796586,-85040.8689900928
"result.726",-85125.103831806,-84894.58898641,-84958.1560108192,-84824.2484307062,-84631.2070922145
"result.727",-86766.0043618083,-86563.8795195108,-86641.4079517578,-86534.6417820173,-86361.9590131342
"result.728",-88613.2374158101,-88425.8135721447,-88310.5442586704,-88115.6501708216,-87907.1042907544
"result.729",-86190.0049841566,-86244.6641407134,-86195.5818859118,-86018.910563932,-85820.0336085967
"result.730",-86120.6262585757,-86257.3503099743,-86267.6888914417,-86158.5375875696,-85992.2325896916
"result.731",-89599.7938304909,-89472.0484687662,-89392.0061719033,-89232.1934566849,-89042.4751893847
"result.732",-87829.049188107,-87608.6873507046,-87588.646970126,-87459.0374134197,-87280.9991732239
"result.733",-87327.5924601161,-87087.3660220475,-87097.0135440574,-86983.94070293,-86847.6828062321
"result.734",-86255.3770058988,-86049.9616644124,-86036.9910394123,-85888.4758786755,-85694.3841308877
"result.735",-85675.6177766751,-85488.6869105851,-85566.433168188,-85417.3240889027,-85239.5704648413
"result.736",-85499.7949708533,-85298.8834244233,-85322.1768542074,-85225.0082261067,-85048.3315802499
"result.737",-86013.3776472091,-85822.1801808541,-85800.7137593529,-85668.7970001237,-85465.4154656856
"result.738",-85152.1256640493,-84948.6361047161,-84911.3898388688,-84749.4932876547,-84584.9965619572
"result.739",-85836.6348953632,-85686.8159657286,-85667.2036406875,-85530.459831617,-85354.4141958758
"result.740",-85000.9809182899,-84885.5373860617,-84908.9481268262,-84759.7392132068,-84598.7250661623
"result.741",-85095.2825603614,-84944.0705886487,-84920.785754163,-84789.9467182393,-84619.5953125066
"result.742",-84021.4078576961,-83870.206096259,-83914.6417391627,-83792.9627209038,-83633.9671821268
"result.743",-84520.919741543,-84369.1795520501,-84447.3476935254,-84327.6418094976,-84141.8110511369
"result.744",-82886.8117858281,-82707.6754822772,-82737.9216415716,-82592.1460842998,-82404.07515985
"result.745",-82506.4340135947,-82332.2685520846,-82367.6377849874,-82234.5817838322,-82079.9105371461
"result.746",-81351.6431272333,-81226.2442913667,-81313.9823966579,-81193.801986336,-81009.9989729073
"result.747",-79858.9238311579,-79707.9231228317,-79785.0224242945,-79695.3370133909,-79557.93537837
"result.748",-79188.1200527611,-79009.9704785096,-79054.843145034,-78954.2390912602,-78784.5170439755
"result.749",-78197.6995428093,-78026.9605183714,-78119.0465174666,-77997.534070221,-77831.0158927839
"result.750",-76978.1229844646,-76811.0721233445,-76943.7567466206,-76865.4469369739,-76785.2579035221
"result.751",-76910.3491058413,-76722.225733563,-76854.8533190195,-76708.9014431749,-76551.619578022
"result.752",-76581.3667174259,-76360.9019029782,-76489.4065914617,-76359.0358831098,-76252.0185315626
"result.753",-76315.3294105958,-76097.2013390322,-76215.7929850839,-76057.2216047662,-75964.8123032966
"result.754",-75943.2062177706,-75721.5213057602,-75959.3713338943,-75772.6628034095,-75634.5099392662
"result.755",-76191.2088558598,-75996.4664451995,-76233.8789629082,-76096.6506417572,-75955.5854318969
"result.756",-76345.8978537485,-76128.8958394538,-76422.9137179637,-76310.8635722162,-76195.774904544
"result.757",-68272.4788209681,-68094.3138893976,-68341.652458947,-68211.0425721783,-68076.3999506505
"result.758",-76969.1498527852,-76748.1718724728,-76931.038509659,-76777.9786840154,-76625.5514438936
"result.759",-76563.9899646745,-76350.3060133106,-76640.5675512571,-76535.022638122,-76396.5015242288
"result.760",-76617.731271263,-76402.6245433798,-76638.275973099,-76514.3223479982,-76447.0917078991
"result.761",-76961.2378964906,-76751.941542388,-76974.598204822,-76805.1021668302,-76634.930173771
"result.762",-76492.8428799653,-76282.213297663,-76429.7095059911,-76288.0534470749,-76141.5072893904
"result.763",-77073.7170775021,-76878.2005033042,-76967.272226399,-76852.3321705568,-76711.0254736763
"result.764",-77245.3429032538,-77095.4990954103,-77194.1277737574,-77105.7706328466,-77015.5291256883
"result.765",-77869.671113723,-77670.8514256581,-77788.2906422012,-77704.3106516052,-77596.632118405
"result.766",-79005.1863848088,-78842.6840596042,-78927.140847566,-78777.3224725177,-78643.9450136507
"result.767",-80460.3650998523,-80279.6504769536,-80360.3583342042,-80222.8482828611,-80081.6242824786
"result.768",-81193.0272820905,-81025.4140027673,-81094.9978764774,-80978.7288412807,-80853.5933445306
"result.769",-82279.0363931547,-82183.2532207076,-82261.7692387067,-82172.1143988769,-82042.6802924829
"result.770",-83572.5419695926,-83410.0342856238,-83486.2141616563,-83412.5930100986,-83270.945205368
"result.771",-83972.7976794874,-83820.1249406836,-83838.9295699702,-83737.7391372149,-83603.0228350286
"result.772",-83747.6679150164,-83566.553364773,-83538.3698752547,-83421.5152127083,-83227.3673052292
"result.773",-84905.7261612238,-84835.2079601855,-84878.8534552162,-84780.6500606468,-84700.5070654218
"result.774",-85438.5646938526,-85371.2797813528,-85408.2297072128,-85299.0778933102,-85160.9434492548
"result.775",-85318.1164439951,-85142.1113669488,-85173.9720893468,-85039.5365428231,-84848.2021234664
"result.776",-85905.4148188817,-85726.6160476427,-85639.38620617,-85486.1257488513,-85305.4628352884
"result.777",-86074.4942034508,-85866.2979302741,-85873.4790006164,-85790.6917557562,-85615.7428019969
"result.778",-86450.9340172004,-86277.6096708994,-86283.097870193,-86171.381599578,-86000.2490268332
"result.779",-86366.6239091567,-86156.5938670065,-86191.9346261234,-86042.3474290408,-85878.0735389561
"result.780",-85721.1872880333,-85519.6502094875,-85482.760814503,-85349.6774206845,-85161.1582364038
"result.781",-86505.3365365617,-86277.9878874854,-86325.8163697617,-86149.4441732209,-85954.8145310437
"result.782",-87946.4958078763,-87726.1583358677,-87654.1006599791,-87527.5976518259,-87330.4542489984
"result.783",-88950.2063215545,-88796.0944500441,-88729.0764158331,-88544.108254823,-88364.0376332943
"result.784",-86341.9779246469,-86282.3401342157,-86231.0793204413,-86108.9900784838,-85910.600249899
"result.785",-87236.330844854,-87307.3458342652,-87254.3714334205,-87161.231856859,-86971.122419456
"result.786",-90181.6042535642,-90068.4284147536,-90011.0035246911,-89835.7716264995,-89649.9197170796
"result.787",-88934.9899532034,-88746.291495445,-88733.6135729932,-88594.5658222917,-88432.6889813695
"result.788",-87787.3356596611,-87558.5188719619,-87586.3076406125,-87421.7572100683,-87298.1381832353
"result.789",-87185.9428968471,-86969.7933844896,-86906.3404246873,-86794.0345755268,-86612.5601360255
"result.790",-87616.4494099095,-87381.46555217,-87311.8112976704,-87172.9870197439,-87009.1521271027
"result.791",-86895.8720767691,-86769.8583310822,-86796.8203350275,-86662.9123440116,-86490.5677606759
"result.792",-86953.6601399978,-86773.2239234114,-86757.3631394151,-86608.3538840691,-86458.6163876238
"result.793",-85979.2488220567,-85770.0409606461,-85705.4515859587,-85525.0951027556,-85343.6755545346
"result.794",-86568.81564847,-86367.8161134466,-86339.442534695,-86199.1732679524,-86001.6532143116
"result.795",-87132.1610796092,-86979.2162316522,-86922.3859278423,-86752.0340442597,-86558.5438860473
"result.796",-86015.1992853655,-85965.264837629,-86048.8799720159,-85927.8682943824,-85814.1583710712
"result.797",-85041.5837736864,-84923.8427800944,-84975.9681670784,-84851.5242147654,-84708.1670260552
"result.798",-85413.780278271,-85294.125581859,-85306.5989270188,-85209.6339188074,-85065.6797896823
"result.799",-84492.997413727,-84399.3296062407,-84516.0758111084,-84362.3749841169,-84195.9978880252
"result.800",-84036.7381789609,-83877.9114098205,-83830.0953134374,-83703.7632595942,-83579.9345201043
"result.801",-83072.2535608238,-82902.3422957901,-82914.5243794367,-82786.1144799299,-82642.8425346139
"result.802",-81901.4774078212,-81789.5093493898,-81817.5689975213,-81687.8516111286,-81529.237977203
"result.803",-81038.8622003913,-80848.2266338818,-80904.7484186811,-80775.1294766223,-80622.1628462307
"result.804",-79968.8878020926,-79809.64487592,-79880.9457676017,-79779.8632261327,-79627.9666768478
"result.805",-79282.8940311147,-79067.5998315422,-79070.2874994471,-78961.3211587263,-78801.6346909819
"result.806",-78877.5926422326,-78700.3248095192,-78789.2046149578,-78659.4614835779,-78499.9225205081
"result.807",-78009.8538827234,-77808.4863777217,-77928.2057907498,-77775.9395246644,-77622.417091937
"result.808",-77747.4546068724,-77521.3764395189,-77705.168329439,-77576.1049161794,-77430.6588038738
"result.809",-77506.4142869657,-77299.7692992411,-77433.0945382025,-77335.2764883066,-77218.1905015704
"result.810",-76919.5326798467,-76686.6921512498,-76945.3854536909,-76855.0211684574,-76708.4760884811
"result.811",-76977.3262586994,-76769.5522852199,-77012.4598006506,-76881.8862498335,-76736.4135968064
"result.812",-77310.8384315114,-77095.7225361694,-77314.6401101539,-77156.0617026413,-76996.279095076
"result.813",-68988.9130073707,-68794.8455491377,-69004.662368122,-68853.0803534445,-68747.774094206
"result.814",-78105.3312013957,-77894.0711383155,-77990.2135152001,-77804.8144629431,-77641.1257378461
"result.815",-77757.0344790426,-77543.7115566476,-77766.8228138588,-77605.588769373,-77418.0072476361
"result.816",-77839.8612224582,-77620.6101715868,-77883.3865326783,-77735.4274290074,-77632.6310005195
"result.817",-77878.9579350379,-77679.4693747013,-77819.0406602597,-77683.1799306926,-77499.3464668523
"result.818",-77483.4083814089,-77282.0201322257,-77457.3597329072,-77323.9700674682,-77191.1495770332
"result.819",-77804.2598346022,-77582.3574775023,-77712.7855039172,-77614.3029703609,-77454.1207529054
"result.820",-78425.6511455864,-78248.3300690506,-78333.6600515695,-78205.2487724449,-78066.4594825488
"result.821",-78874.57299722,-78689.6330052507,-78716.8129808083,-78579.2555359234,-78391.7590599512
"result.822",-79831.5608564393,-79687.095110167,-79829.5375370462,-79737.8040700619,-79580.1779690195
"result.823",-81087.7535487976,-80910.2301786215,-80897.2152922755,-80753.3594731229,-80585.0799481167
"result.824",-81819.4750089003,-81664.7007607535,-81706.8290020777,-81581.5155129869,-81425.8590329626
"result.825",-82917.9005640319,-82798.0346490113,-82827.0143144428,-82771.9634579987,-82660.0484436146
"result.826",-83957.1550267628,-83903.2018413438,-83945.3752605595,-83851.7267145147,-83656.1097275164
"result.827",-84983.7543176831,-84804.2805655165,-84827.0607024131,-84729.0752720926,-84563.8513745251
"result.828",-85438.5337317122,-85312.9486702823,-85349.63183802,-85250.009524628,-85086.2399618807
"result.829",-84929.6785751739,-84759.8294099381,-84713.5520020246,-84561.9677528513,-84408.8521358291
"result.830",-86342.133810503,-86260.2279633775,-86253.7188502154,-86152.8177585977,-85983.1196891647
"result.831",-85701.4109166481,-85621.4289693158,-85579.9628763795,-85465.1950552457,-85275.4297818498
"result.832",-86715.1102589831,-86548.640180242,-86539.1703679728,-86407.2955327516,-86244.1038633826
"result.833",-87080.1342051535,-86887.6448126236,-86877.7937421109,-86754.9593335024,-86563.5913866995
"result.834",-87155.9362041529,-86969.5367406337,-86921.2992791583,-86790.3723323292,-86603.8560458415
"result.835",-87137.4001072752,-86981.6077301824,-87028.1824949684,-86887.3443260833,-86758.9749446325
"result.836",-87106.9393119562,-86890.3558482285,-86892.8989326917,-86693.1333261275,-86516.5893681733
"result.837",-86720.1593472341,-86505.0408973786,-86491.7122647466,-86320.7841556034,-86135.4746858755
"result.838",-88495.7270212343,-88253.4771991519,-88237.695956113,-88051.6249240211,-87850.9756034591
"result.839",-88534.5722367249,-88282.6270920016,-88195.865277453,-87985.9723088676,-87793.5584603597
"result.840",-90026.5432176995,-89897.8566133286,-89848.0438831926,-89690.0482498655,-89510.3349240263
"result.841",-86871.2237309324,-87039.3134854037,-86997.1866448098,-86832.0112774541,-86614.2953305556
"result.842",-87721.791941073,-87917.4026916771,-87816.7530672849,-87656.3159019718,-87481.9539054456
"result.843",-90345.1851913355,-90322.5674100568,-90282.5659598894,-90153.8948562116,-89980.6730776248
"result.844",-90073.1283700258,-89863.1176783261,-89735.6794243912,-89584.3758465585,-89386.0632669071
"result.845",-89430.3043204639,-89192.8397812401,-89116.3144982613,-88939.4364124859,-88734.4359065151
"result.846",-88122.745505939,-87938.1778082673,-87885.6727905611,-87762.917873072,-87580.5943613672
"result.847",-88371.9253903762,-88131.3455527124,-88036.0387551826,-87902.635526883,-87723.5355028437
