"","V1","V2","V3","V4","V5"
"result.283",-74784.9052775106,-74627.7049063862,-74643.071437242,-74573.2990631787,-74315.34017864
"result.284",-74292.3492250783,-74138.5656510093,-74125.4832356217,-73981.9674832332,-73600.1194145132
"result.285",-73173.1580224891,-72915.2504582745,-72862.5942110591,-72715.2006036088,-72341.8102702706
"result.286",-73041.5557757821,-72823.4212472885,-72735.3176796193,-72542.6737888747,-72150.5649809938
"result.287",-66873.8951126068,-66515.0176338618,-66383.670249952,-66087.256509161,-65574.631361949
"result.288",-66836.6312106649,-66373.6318675283,-66178.4709006201,-65828.1045143209,-65213.5467669001
"result.289",-67387.4149988676,-66822.2558111752,-66444.3059027685,-65956.2985480414,-65271.8297588306
"result.290",-68226.4954233472,-67747.818773077,-67415.4053416741,-66903.0344414472,-66163.9385124465
"result.291",-59192.9031930892,-58692.2213916556,-58417.9332355807,-58026.9476518559,-57371.9901280837
"result.292",-67719.5020379443,-67232.7699108593,-67017.2950096978,-66620.3262354237,-65972.4013743128
"result.293",-67365.8991983732,-66858.3576949323,-66546.8882403607,-66087.3128869507,-65393.6029976092
"result.294",-66671.0678826743,-66437.9636250482,-66510.578615878,-66399.2587483091,-66008.0506219868
"result.295",-67246.9346802488,-67062.5316526487,-67076.3262809028,-66926.3092163569,-66558.0714607792
"result.296",-68721.5809813538,-68642.8112407032,-68625.0631686949,-68502.2528320607,-68168.8149178194
"result.297",-73307.4668685117,-73165.3107173286,-73165.9260906839,-73074.6379374421,-72778.8074130295
"result.298",-75006.79850812,-74904.1045157518,-74914.9705553061,-74833.3682066093,-74531.1520904927
"result.299",-76948.7729276116,-76625.0008076008,-76405.4542118856,-76103.2786467209,-75610.4104156515
"result.300",-77682.567652385,-77368.8899795956,-77177.5878352366,-76802.1139963877,-76189.0337504242
"result.301",-78598.9405569238,-78204.7688325394,-77924.5115633885,-77562.8235477678,-76967.4397788432
"result.302",-80677.4779698667,-80341.3503046565,-80159.8890418245,-79891.5812964548,-79325.414569649
"result.303",-78961.9911778999,-79085.5819806744,-79303.0767052651,-79334.0292502631,-79147.1714057667
"result.304",-79916.7826624411,-79948.0030413552,-80132.8974409616,-80165.0442461525,-80012.24119593
"result.305",-80592.3953576368,-80338.2713407362,-80170.2513242796,-79843.1649439967,-79347.3842689462
"result.306",-77881.0100128215,-77681.9581714008,-77603.9115437647,-77367.23532572,-76904.0868601293
"result.307",-77665.2982206148,-77460.3325963865,-77395.3095599421,-77183.7333111686,-76706.1233865129
"result.308",-76726.7413086436,-76549.8388813903,-76478.0051948498,-76230.0943464756,-75769.4129170804
"result.309",-75641.2168752178,-75554.6128436341,-75591.7756495631,-75483.3475379795,-75141.7300075118
"result.310",-74484.2427798975,-74339.9086284616,-74394.3900682424,-74303.183089194,-73971.9983280437
"result.311",-70054.2416696188,-69885.2330216736,-69860.3008315148,-69679.3600759604,-69311.3144601034
"result.312",-68053.1254122742,-67594.3035644706,-67378.7535524733,-67051.6363251993,-66498.2656334771
"result.313",-68890.6584879801,-68466.49065906,-68274.5957832893,-67913.831714868,-67281.2345518631
"result.314",-69463.909987778,-68985.2323303677,-68682.3891133215,-68232.0059555119,-67572.8603176311
"result.315",-60488.9759495351,-60056.2123577658,-59832.4361577341,-59474.873964671,-58890.1844712012
"result.316",-69302.1796720748,-68853.3747031132,-68608.6105510006,-68268.573469154,-67705.4913263615
"result.317",-68778.1311869075,-68285.4146444696,-68013.9846460617,-67631.2983015144,-67011.2305266321
"result.318",-68695.2963274339,-68247.2677118183,-68007.2716440462,-67640.2300551928,-67072.942404021
"result.319",-67878.7945290024,-67685.8155207717,-67771.1598851077,-67690.2119678705,-67403.7268823656
"result.320",-68536.5206261427,-68384.7946755487,-68394.955276876,-68227.2362096769,-67840.1954058209
"result.321",-69442.6885526286,-69394.5283005223,-69497.5037695731,-69448.0742249769,-69184.2541099645
"result.322",-71257.3501323757,-71125.7180207186,-71135.6365917327,-70982.8847897418,-70603.7503162114
"result.323",-73853.3089929828,-73752.589155953,-73801.8449842922,-73649.5184033097,-73283.0548509937
"result.324",-75293.9802204229,-75190.0912942383,-75200.5352773844,-75071.1766092647,-74729.6469050206
"result.325",-76895.946810882,-76760.2712018638,-76790.1445856271,-76670.3795842366,-76330.3589180368
"result.326",-77279.6821703166,-77128.9249697176,-77104.3228244844,-76930.307918662,-76519.9567328894
"result.327",-77990.6140088447,-77788.2823532799,-77603.7252489272,-77240.6891933353,-76663.5610276199
"result.328",-78005.8087136238,-77714.452389932,-77456.451819181,-77050.2154771371,-76407.1532515077
"result.329",-82195.5763348302,-81918.5341071741,-81805.6204000026,-81587.1689642232,-81114.6397295771
"result.330",-80750.4972403558,-80847.898655947,-81015.2420985606,-81053.6631895998,-80902.2564641815
"result.331",-83207.0619089706,-83003.4291630817,-82893.7678444831,-82630.5036746448,-82113.9455889138
"result.332",-79104.2059719903,-78902.6101608059,-78705.727862207,-78361.4390823464,-77781.1869486211
"result.333",-77750.4319955627,-77688.2397435577,-77644.529559138,-77458.6087383218,-77068.1307138304
"result.334",-77060.4917477479,-76960.9712177686,-76947.4419395452,-76832.4993819469,-76496.0386222939
"result.335",-76829.9521337636,-76759.8192932193,-76823.6100481891,-76705.8543604109,-76349.6513239175
"result.336",-72984.7251442101,-72894.1212203178,-72980.4350255595,-72883.2418421981,-72593.8145962844
"result.337",-71317.8209826468,-71221.729424062,-71224.0501960463,-71057.9641677974,-70703.7845849065
"result.338",-69753.5158210158,-69645.8351461238,-69720.6631243668,-69649.1477925853,-69356.4588145463
"result.339",-70106.8839517491,-69776.824983108,-69639.9226597626,-69388.0499854574,-68928.6518467587
"result.340",-68821.8629452327,-68491.4068003149,-68411.9928972224,-68224.5684982114,-67753.6834242375
"result.341",-69354.2062346428,-68952.8007465112,-68813.1035362379,-68472.0675516222,-67895.2196888136
"result.342",-70009.844395835,-69558.6048472201,-69337.8125002421,-69027.6281308212,-68491.0895106379
"result.343",-61175.2258834277,-60813.0729525213,-60697.176641732,-60445.7592623808,-59900.8103787454
"result.344",-70319.6120777146,-69963.4582177162,-69849.8256512566,-69568.5187707315,-68997.3328599873
"result.345",-69436.5479993905,-69026.1290412128,-68883.6321555936,-68658.1717472233,-68190.8865812358
"result.346",-69163.2900378215,-68935.3236847598,-68916.1959751542,-68767.9363579896,-68375.425880857
"result.347",-70138.0398895495,-69915.6366707978,-69888.4133910779,-69745.9062071442,-69382.8514087336
"result.348",-72029.8004214049,-71901.2643220065,-71936.8519335244,-71868.3138757697,-71586.9034138284
"result.349",-77436.2257671481,-77346.3769350068,-77394.3909518318,-77347.3294517688,-77044.9129075329
"result.350",-78425.2937956537,-78300.5267244436,-78282.5479141784,-78105.2778427263,-77721.152279297
"result.351",-79335.8589567637,-79191.2301269681,-79108.6078104739,-78910.7427668928,-78482.577317044
"result.352",-79584.9397533611,-79341.4384594236,-79120.5169922668,-78752.9517998534,-78153.85086718
"result.353",-78449.6842413267,-78050.1410057075,-77841.9379291947,-77560.0607078183,-77085.2591443965
"result.354",-80915.9666710984,-80656.4569792985,-80448.1321560089,-80141.7070946499,-79654.0811921293
"result.355",-81500.0890286627,-81703.4553342622,-81961.5867256608,-82004.6802476645,-81873.2963665183
"result.356",-84442.7161440289,-84235.6203761329,-84154.5020104247,-83988.0532934947,-83610.3554708013
"result.357",-80580.8594615239,-80445.2304090132,-80411.3725211127,-80195.392546464,-79768.5183456416
"result.358",-79727.532100072,-79716.6271756228,-79872.5597095055,-79870.4589641142,-79636.1227624695
"result.359",-79033.7112812901,-78964.1352147132,-78971.7374894594,-78857.3455270256,-78527.7592992998
"result.360",-76866.6594877043,-76743.6452713519,-76757.4405842257,-76621.2492342075,-76290.8117506445
"result.361",-70970.572571462,-70691.4180293762,-70646.063415555,-70503.7792757536,-70148.9789287979
"result.362",-69961.2364068376,-69656.3649883858,-69577.5005888159,-69351.5671529682,-68854.9879210137
"result.363",-71117.5101161528,-70766.4741608663,-70688.5609417649,-70440.9949992532,-69936.8361643472
"result.364",-71042.2609246711,-70678.4614651636,-70561.0516829031,-70288.6567475573,-69733.4766123689
"result.365",-62468.0486844641,-62141.4881232641,-62033.5353569744,-61798.8414626631,-61290.7913692251
"result.366",-71692.8985501548,-71371.3168156729,-71283.0666010133,-71033.6790995205,-70521.2289543014
"result.367",-70722.7354375946,-70361.9349959947,-70201.2259233081,-69867.2187084435,-69290.7232082471
"result.368",-70590.5358898295,-70179.4055867626,-70013.9356296932,-69758.483524386,-69260.585251413
"result.369",-70703.4376064634,-70376.4442903391,-70298.5470165494,-70060.0546618557,-69624.1208727556
"result.370",-71092.0351427922,-70937.9785965575,-70960.0566519774,-70822.551054918,-70458.3476496825
"result.371",-73052.0521496907,-72942.0751080318,-72933.9472269024,-72776.9601301753,-72423.7444464638
"result.372",-75163.3071458644,-75078.1283959017,-75131.8312726144,-75046.0006043426,-74747.3727499138
"result.373",-78045.5627406964,-78011.111544781,-78083.8445328425,-77980.1196981225,-77682.6599242487
"result.374",-79713.7120495291,-79668.2923392916,-79718.8077001179,-79619.6025751134,-79294.7523064902
"result.375",-80137.0476209248,-79996.3404277542,-79922.6449581568,-79709.8034217739,-79268.0131846585
"result.376",-80732.6145829885,-80530.555094404,-80451.9336244293,-80207.7383272328,-79708.1659684296
"result.377",-81976.4569590208,-81681.2244088615,-81474.3261252233,-81163.0386591851,-80623.0493184503
"result.378",-82592.0808878311,-82702.7452417176,-82924.6044576244,-82929.4359710556,-82730.6712938068
"result.379",-83423.4600942821,-83614.7397564563,-83803.5273412196,-83856.6699321327,-83723.3354886779
"result.380",-81648.1510137834,-81661.1027656991,-81774.8779174224,-81734.2549127161,-81479.4398017013
"result.381",-79553.9241345351,-79482.5832692434,-79560.0700154367,-79497.4889927889,-79182.5118239707
"result.382",-79462.0515062652,-79410.1976843806,-79471.562125649,-79388.4401112248,-79108.8000931166
"result.383",-76988.4464347453,-76933.406056102,-77019.4525857452,-76951.5027266814,-76664.3092225663
"result.384",-75902.8309473711,-75818.9589679399,-75821.3349587434,-75665.6172396215,-75286.0937434103
"result.385",-74458.6874117673,-74406.0421262153,-74463.580809367,-74349.0536810804,-74071.5714444027
"result.386",-73016.0127103532,-72914.2389054039,-73029.3885785457,-73027.8830347014,-72775.9554111093
"result.387",-72328.8692435179,-72154.3867708486,-72152.3147121177,-72005.400408971,-71670.396845236
"result.388",-71913.4780318579,-71668.8770980402,-71669.2777602621,-71517.1749414539,-71163.8962277415
"result.389",-71393.758403469,-71121.6384092185,-71098.7506069158,-70955.3280871539,-70535.0659005076
"result.390",-72408.2354176508,-72040.1117002268,-71869.5647185046,-71573.7915662841,-71061.7188109958
"result.391",-71875.2621678915,-71510.9370507161,-71331.804683306,-71036.1371606674,-70516.9017094981
"result.392",-63759.5987787911,-63462.861607764,-63379.5921567496,-63151.5963533951,-62633.2774283137
"result.393",-72420.3614985226,-72127.2727773222,-72047.9446362231,-71801.0678695751,-71280.6978166435
"result.394",-71466.8834169114,-71095.7212611805,-70944.9279271858,-70698.0711051817,-70230.5654884767
"result.395",-72671.7740758806,-72336.0807117115,-72206.7163573468,-71927.0419507644,-71431.0159551252
"result.396",-71673.0038997435,-71450.3499699577,-71442.5804060202,-71332.098890809,-70985.7201973378
"result.397",-72753.8644366042,-72584.3981510693,-72603.1640700115,-72500.2325762955,-72190.666555272
"result.398",-72893.2865887937,-72772.0896821957,-72788.8160736583,-72701.5376730352,-72360.9379847863
"result.399",-74318.3235146723,-74234.3618647134,-74265.8445325884,-74143.813541899,-73824.8147512716
"result.400",-75732.6595352717,-75658.6110076237,-75736.5333287577,-75652.3370133187,-75366.4857840883
"result.401",-78514.9221272604,-78406.1650180135,-78416.2104218854,-78274.9395657959,-77932.9466438943
"result.402",-79197.8571929286,-79213.6813603912,-79329.1946958358,-79265.6885220833,-78952.9095141286
"result.403",-79778.4114712437,-79773.9665025229,-79878.1994592468,-79837.1054831978,-79570.4629899943
"result.404",-80432.4669932302,-80318.6378483242,-80262.1155410292,-80065.7004670317,-79685.4080485567
"result.405",-81293.219344169,-81192.8243095719,-81164.4346634379,-80963.5367468939,-80565.540124781
"result.406",-81881.8756157867,-81742.5310252588,-81743.72417259,-81611.4279013113,-81225.2190771917
"result.407",-81544.9359066423,-81240.0526231985,-81021.868125154,-80716.9685591752,-80243.4377150943
"result.408",-84069.9372919828,-83951.7766013469,-83911.4100176474,-83654.4975640888,-83163.7583804187
"result.409",-86222.7868793367,-86095.3198269741,-86007.9801313941,-85767.1850547716,-85283.1589228544
"result.410",-87005.0132554141,-86869.5277238902,-86751.5743820348,-86465.6182154374,-85988.4574920889
"result.411",-82892.6428827865,-82710.6845955548,-82650.656679995,-82482.644015088,-82085.8041249536
"result.412",-82888.6146944747,-82638.4568269546,-82483.2421193245,-82192.5594973656,-81760.1504693974
"result.413",-82868.387272154,-82767.6941901632,-82798.8234267302,-82743.7712915246,-82430.0692693442
"result.414",-82461.2450110539,-82375.4591807975,-82382.0249512346,-82240.7769881139,-81842.2029884302
"result.415",-80536.9160766988,-80559.5328617931,-80645.944114095,-80589.3414794342,-80304.4262513067
"result.416",-80483.2621579247,-80389.741808728,-80398.9289268714,-80319.8238196748,-79994.4817832876
"result.417",-79853.4984941745,-79800.466856769,-79851.4297688842,-79774.7552635405,-79517.604603042
"result.418",-77594.8241022961,-77500.8241180559,-77583.5904625029,-77529.3626626505,-77209.6836610544
"result.419",-75376.9607430152,-75319.4760444503,-75383.3483908695,-75304.965026843,-75008.4072905587
"result.420",-74731.7989391627,-74614.5139456161,-74639.5500776217,-74570.4407795342,-74279.0136924718
"result.421",-73493.7562454721,-73325.4270192681,-73367.056400931,-73312.1496593577,-73059.4749803052
"result.422",-73059.399493537,-72853.910362592,-72910.3382683804,-72827.5399034621,-72508.0196080426
"result.423",-72379.7587268772,-72144.471085175,-72135.3757552156,-71950.7965362961,-71534.9153987753
"result.424",-73088.5990623936,-72822.1854561324,-72730.4674730302,-72457.3254591677,-71923.7216040893
"result.425",-72724.6102629093,-72402.0152033192,-72329.357032657,-72144.5901635602,-71706.3249853653
"result.426",-72840.5388258691,-72556.7957073401,-72462.9838508911,-72224.1296674553,-71729.8023840204
"result.427",-64867.8732316826,-64639.7262921035,-64617.7682330948,-64413.5037178285,-63914.9700174113
"result.428",-73276.5255816818,-72980.1810071153,-72914.5437112919,-72739.0930310181,-72289.6720735901
"result.429",-73274.4651037128,-72961.8530183391,-72894.4165304475,-72689.1203175235,-72270.2464966984
"result.430",-73651.1103207353,-73381.7348955268,-73361.4162543634,-73193.9919962735,-72817.8468829671
"result.431",-72741.76930718,-72536.8845010282,-72528.5384297899,-72354.1457866543,-71978.8872587919
"result.432",-74487.6732861065,-74385.4580176309,-74395.1136770482,-74269.1428657124,-73934.1560786548
"result.433",-74625.1736509451,-74543.5735041202,-74591.7234872742,-74509.8718568384,-74208.4431534294
"result.434",-76760.4487392815,-76686.4775980855,-76690.7875476488,-76516.7467731394,-76199.3714506219
"result.435",-78119.9778877354,-78110.108683469,-78207.7998340553,-78138.3835006437,-77794.1585546896
"result.436",-79035.1720547626,-79026.841487696,-79185.2453754566,-79171.7988184924,-78902.2403857587
"result.437",-80947.4889798849,-80938.6756548146,-81051.2600240453,-81015.5911930934,-80839.2168832743
"result.438",-81238.8312767535,-81209.4238588565,-81285.1730341657,-81214.487101529,-80896.2071444398
"result.439",-82507.0656042803,-82456.9885365563,-82445.4039783347,-82295.8365115375,-81975.2694106784
"result.440",-82763.3987498412,-82642.7428746127,-82597.1916400516,-82404.7954213388,-82044.1251044297
"result.441",-83213.7747201732,-83086.7613948144,-83024.7836960129,-82781.3859346532,-82358.8489524158
